DateSiteCam,Site,Year,Date,DateSite,CameraNum,OpCode,FilemeLeft,FilemeRight,Time,Length,Precision,RMS,Range,Direction,HorzDir,VertDir,MidX,MidY,MidZ,Family,Genus,Species,SciName,Common,Code,FishID,number,phase,datesitefishid,Habitat,Notes,Comment,NumMeasured,status,SiteID,Latitude_x,Longitude_y,BottomTime,AvgDepth,MaxDepth,AvgTemp,StartTime,Common_Species,camtype,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,120123Alligator3BT1,,T1,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator3BT1,,T1,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator3BT4,,T4,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator3BT1,,T1,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator3BT5,,T5,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator3BT1,,T1,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator3BT2,,T2,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator3BT6,,T6,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator3BT6,,T6,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator3,2023,120123,120123Alligator3,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator3BT4,,T4,,0,spa,34040294,24.84641,-80.6223,51.83333333,5.046945,6.4,26.92862,13:02:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,SV1,120123_Alligator Deep_SV1,120123_Alligator Deep_L1_GOPR0199.MP4,120123_Alligator Deep_R1_GOPR0085.MP4,12.45244,274.97328,6.20044,10.60441,2698.52821,18.02475,26.45643,7.27865,793.48136,260.02259,-2566.09238,Scaridae,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,144,BT1_blueparrot02,,,120123Alligator6BT1,,BT1,blueparrot02,1,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,striatus,Epinephelus striatus,Nassau grouper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Nassau grouper (Epinephelus striatus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator6,2023,120123,120123Alligator6,SV1,120123_Alligator Deep_SV1,120123_Alligator Deep_L1_GOPR0199.MP4,120123_Alligator Deep_R1_GOPR0085.MP4,12.45244,257.27045,5.19823,6.59455,2669.79378,3.1653,24.02784,10.25146,80.40493,123.55959,-2665.72071,Scaridae,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,144,BT1_blueparrot03,,,120123Alligator6BT1,,BT1,blueparrot03,1,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,striatus,Epinephelus striatus,Nassau grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Nassau grouper (Epinephelus striatus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,striatus,Epinephelus striatus,Nassau grouper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Nassau grouper (Epinephelus striatus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,striatus,Epinephelus striatus,Nassau grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Nassau grouper (Epinephelus striatus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator6,2023,120123,120123Alligator6,SV1,120123_Alligator Deep_SV1,120123_Alligator Deep_L1_GP020199.MP4,120123_Alligator Deep_R1_GP020085.MP4,36.95331,343.94264,4.86346,0.54201,2615.53977,14.00144,21.33041,17.45437,620.84981,122.5029,-2537.83113,Scaridae,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,144,BT6_blueparrot04,,,120123Alligator6BT6,,BT6,blueparrot04,1,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,striatus,Epinephelus striatus,Nassau grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Nassau grouper (Epinephelus striatus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,guacamaia,Scarus guacamaia,Rainbow parrotfish,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Rainbow parrotfish (Scarus guacamaia),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lachnolaimus,maximus,Lachnolaimus maximus,Hogfish,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Hogfish (Lachnolaimus maximus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator6BT2,,T2,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator6,2023,120123,120123Alligator6,SV1,120123_Alligator Deep_SV1,120123_Alligator Deep_L1_GOPR0199.MP4,120123_Alligator Deep_R1_GOPR0085.MP4,17.23444,249.23485,1.54198,10.95855,1910.43615,4.80311,5.34364,13.65245,155.27416,38.45208,-1903.7273,Scaridae,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,155,BT2_stoplight01_TP,,TP,120123Alligator6BT2,,BT2,stoplight01,1,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Scarus,coelestinus,Scarus coelestinus,Midnight parrotfish,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Midnight parrotfish (Scarus coelestinus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator6,2023,120123,120123Alligator6,SV1,120123_Alligator Deep_SV1,120123_Alligator Deep_L1_GOPR0199.MP4,120123_Alligator Deep_R1_GOPR0085.MP4,11.77454,385.3855,4.4367,3.43475,2318.94409,5.9406,26.64488,7.35998,218.53993,99.20923,-2306.49074,Scaridae,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,144,BT1_blueparrot01,,,120123Alligator6BT1,,BT1,blueparrot01,1,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,analis,Lutjanus analis,Mutton snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Mutton snapper (Lutjanus analis),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Mycteroperca,bonaci,Mycteroperca bonaci,Black grouper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Black grouper (Mycteroperca bonaci),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator6BT1,,T1,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator6,2023,120123,120123Alligator6,,,,,,,,,,,,,,,,,Lutjanus,griseus,Lutjanus griseus,Gray snapper,,,,,120123Alligator6BT6,,T6,,0,none,34040298,24.8417,-80.6185,52.58333333,18.433934,27.9,26.97836,10:06:00,Gray snapper (Lutjanus griseus),SV,,,
,Alligator4,2024,121024,121024Alligator4,,,,,,,,,,,,,,,,,Epinephelus,itajara,Epinephelus itajara,Atlantic goliath grouper,,,,,121024Alligator4BT4,,T4,,0,spa,34040296,24.846883,-80.621783,42.25,3.261341223,4.8,25.77317554,9:42:00,Atlantic goliath grouper (Epinephelus itajara),SV,,,
,Alligator4,2024,121024,121024Alligator4,,,,,,,,,,,,,,,,,Sparisoma,viride,Sparisoma viride,Stoplight parrotfish,,,,,121024Alligator4BT5,,T5,,0,spa,34040296,24.846883,-80.621783,42.25,3.261341223,4.8,25.77317554,9:42:00,Stoplight parrotfish (Sparisoma viride),SV,,,
,Alligator4,2024,121024,121024Alligator4,,,,,,,,,,,,,,,,,Scarus,coeruleus,Scarus coeruleus,Blue parrotfish,,,,,121024Alligator4BT2,,T2,,0,spa,34040296,24.846883,-80.621783,42.25,3.261341223,4.8,25.77317554,9:42:00,Blue parrotfish (Scarus coeruleus),SV,,,
,Alligator4,2024,121024,121024Alligator4,,,,,,,,,,,,,,,,,Ocyurus,chrysurus,Ocyurus chrysurus,Yellowtail snapper,,,,,121024Alligator4BT6,,T6,,0,spa,34040296,24.846883,-80.621783,42.25,3.261341223,4.8,25.77317554,9:42:00,Yellowtail snapper (Ocyurus chrysurus),SV,,,
